screening_id,candidate_id,canonical_paper_id,rank,title,year,authors,venue,doi,openalex_id,semantic_scholar_id,source_seed_ids,source_directions,citation_context_available,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevant_semantic_segmentation,relevant_instance_segmentation,relevant_panoptic_segmentation,relevant_object_detection,relevant_classification,relevant_tracking,relevant_phenotyping,relevant_3d_vision,relevant_remote_sensing,relevant_uav,relevant_robotics,relevant_multispectral,relevant_hyperspectral,relevant_thermal,relevant_depth_or_rgbd,relevant_lidar_or_point_cloud,relevant_multimodal,relevant_multitemporal,relevant_domain_adaptation,relevant_cross_sensor,relevant_missing_modality,relevant_corrupted_input,relevant_uncertainty,relevant_calibration,relevant_failure_detection,relevant_foundation_models,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,notes
TA_R0011,doi:10.3390/robotics15040081,doi:10.3390/robotics15040081,11,"Robotics in Precision Agriculture: Task-, Platform-, and Evaluation-Oriented Review",2026,Natheer Almtireen; Mutaz Ryalat,Robotics,10.3390/robotics15040081,,,P003,forward_citation,no,include,high,I10,"Comprehensive review of agricultural robotics covering tasks, platforms, evaluation",survey_or_review,no_dataset_relationship,,general_agriculture,perception;localization;planning,multimodal;UAV;UGV,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:13:11Z,
TA_R0012,doi:10.1109/iccvw69036.2025.00742,doi:10.1109/iccvw69036.2025.00742,12,Decoder-Aware Self-Supervised Continual Pretraining and Uncertainty-Guided Pseudo-Labeling for Wheat Organ Segmentation,2025,Tapotosh Ghosh; Md. Jaber Al Nahian; Farnaz Sheikhi; Farhad Maleki,2025 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW),10.1109/iccvw69036.2025.00742,,,P011,forward_citation,no,include,medium,I05;I08,Wheat organ segmentation with uncertainty-guided pseudo-labeling,method_paper,uses_dataset_experimentally,GWFSS,wheat;phenotyping,semantic_segmentation,RGB,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:13:11Z,
TA_R0013,doi:10.1002/ps.70881,doi:10.1002/ps.70881,13,<scp>ASVLB</scp> ‐Net: A lightweight network for multispectral weed segmentation with <scp>NDVI</scp> ‐guided adaptive fusion,2026,Zhengtong Dong; Zhenhua Mu; Jie Ji; Chuanming Song; Jianjun Wang; Zumin Wang,Pest Management Science,10.1002/ps.70881,,,P010,forward_citation,no,include,high,I05;I06,Multispectral weed segmentation with NDVI-guided adaptive fusion,method_paper,uses_dataset_experimentally,,weeds,semantic_segmentation,multispectral;NDVI;RGB,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:13:11Z,
TA_R0014,doi:10.3389/fsufs.2026.1841305,doi:10.3389/fsufs.2026.1841305,14,"A deep learning perception framework for farm digital twins: weed species classification, semantic segmentation, and gradient-based visual interpretability",2026,Anjali Manoj; A Raj Kumar; S Dr. Remya; Somula Ramasubbareddy; Yong Yun Cho,Frontiers in Sustainable Food Systems,10.3389/fsufs.2026.1841305,,,P012,forward_citation,no,include,high,I02;I05,Uses MFWD for weed classification+segmentation; farm digital twin framework,method_paper,uses_dataset_experimentally,MFWD,weeds,classification;semantic_segmentation,RGB,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:13:11Z,
TA_R0015,doi:10.3390/jimaging12050192,doi:10.3390/jimaging12050192,15,Automatic Polygon Annotation of Plant Objects for Training Dataset Preparation in Green Biomass Segmentation Tasks,2026,Evgeniy Ivliev; Valery Gvindjiliya; Danila Donskoy; Yevgeniy Chayka,Journal of Imaging,10.3390/jimaging12050192,,,P010,forward_citation,no,include,medium,I03;I05,Automatic polygon annotation method for green biomass segmentation training data,method_paper,extends_dataset,,crops;weeds,semantic_segmentation;instance_segmentation,RGB,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:13:11Z,
TA_R0016,doi:10.48550/arxiv.2603.29941,doi:10.48550/arxiv.2603.29941,16,Better than Average: Spatially-Aware Aggregation of Segmentation Uncertainty Improves Downstream Performance,2026,V. E. Guarino; Claudia Winklmayr; Jannik Franzen; J. L. Rumberger; Manuel Pfeuffer; Sonja Greven; K. Maier-Hein; Carsten T. Lüth; Christoph Karg; Dagmar Kainmueller,arXiv.org,10.48550/arxiv.2603.29941,,,P010,forward_citation,no,include,high,I08;I05,Spatially-aware uncertainty aggregation for segmentation; evaluated on WeedsGalore,robustness_study,uses_dataset_experimentally,WeedsGalore,general,semantic_segmentation,RGB,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:13:11Z,
TA_R0017,doi:10.3390/app16083745,doi:10.3390/app16083745,17,ES2-LeafSeg: Lightweight State Space Modeling-Driven Agricultural Leaf Segmentation,2026,Hao Wang; Zhiyang Li; Peng Zhao; Jin Yu,Applied Sciences,10.3390/app16083745,,,P008,forward_citation,no,include,high,I05;I02,Lightweight leaf segmentation on SoyCotton dataset for edge deployment,method_paper,uses_dataset_experimentally,SoyCotton,soybean;cotton,semantic_segmentation,RGB,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:13:11Z,
TA_R0018,doi:10.48550/arxiv.2604.09907,doi:10.48550/arxiv.2604.09907,18,From UAV Imagery to Agronomic Reasoning: A Multimodal LLM Benchmark for Plant Phenotyping,2026,Yu Wu; Guangzeng Han; Ibrahima Niang; F. Ravelombola; Maiara Oliveira; Jason A. Davis; Dong Chen; Feng Lin; Xiaolei Huang,arXiv.org,10.48550/arxiv.2604.09907,,,P011,forward_citation,no,include,high,I04;I09;I05,Multimodal LLM benchmark for plant phenotyping from UAV imagery,benchmark_or_challenge,benchmarks_dataset,,soybean;cotton;phenotyping,classification;visual_question_answering,RGB;UAV;multimodal,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:13:11Z,
TA_R0019,doi:10.1109/cipher70417.2026.11523795,doi:10.1109/cipher70417.2026.11523795,19,GTAssure: Ground Truth Quality Assurance Framework for Semantic Segmentation in Precision Agriculture,2026,Udaybhan Rathore; Amit Shakya; Rupesh Kumar; Shruti S. Phutke; Lalit Sharma,"2026 International Conference on Intelligent Processing, Hardware, Electronics, and Radio Systems (CIPHER)",10.1109/cipher70417.2026.11523795,,,P011,forward_citation,no,include,high,I05;I08,Ground truth quality assurance for semantic segmentation in precision agriculture,method_paper,uses_dataset_experimentally,NLB;LDSD;MinneApple;WGISD;CWFID,general_agriculture,semantic_segmentation,RGB,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:13:11Z,
TA_R0020,doi:10.3389/frobt.2026.1829436,doi:10.3389/frobt.2026.1829436,20,Object-centric diffusion policies for real-world robotic-arm imitation learning,2026,Prashant Reddy Kasu; Dugan Um,Frontiers in Robotics and AI,10.3389/frobt.2026.1829436,,,P013,forward_citation,no,include,medium,I05,Robotic imitation learning with plant morphology scenes; cited from TomatoPGT ecosystem,agricultural_robotics,no_dataset_relationship,,plant_scenes,robotic_manipulation,RGB;depth,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:13:11Z,
TA_R0021,doi:10.1002/ppj2.70083,doi:10.1002/ppj2.70083,21,Pixel‐level supervision resolves overlap: Benchmarking YOLOv12 segmentation for accurate multi‐cluster dry bean stand counting from time series unoccupied aerial systems imagery,2026,Aliasghar Bazrafkan; Valerio Hoyos‐Villegas,The Plant Phenome Journal,10.1002/ppj2.70083,,,P001,forward_citation,no,include,high,I05,YOLOv12 segmentation for dry bean stand counting from UAS time series; phenotyping,method_paper,uses_dataset_experimentally,,dry_bean;phenotyping,instance_segmentation,RGB;UAV;multitemporal,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,
TA_R0022,arxiv:260503784,arxiv:260503784,22,ReLeaf: Benchmarking Leaf Segmentation across Domains and Species,2026,Robert Martinko; Daniel Steininger; Julia Simon; A. Trondl; M. Blaickner,,,,,P010,forward_citation,no,include,high,I04;I05,Benchmark for leaf segmentation across domains and species,benchmark_or_challenge,benchmarks_dataset,,general_plants,instance_segmentation,RGB,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,
TA_R0023,doi:10.1109/tgrs.2026.3690653,doi:10.1109/tgrs.2026.3690653,23,RPD: Learning Efficient Crops and Weeds for Field Semantic Segmentation in Drone Images,2026,Fanghui Chen; Zhenchao Yang; Fengyuan Ren,IEEE Transactions on Geoscience and Remote Sensing,10.1109/tgrs.2026.3690653,,,P010,forward_citation,no,include,high,I05;I02,Crop-weed semantic segmentation in drone images; evaluated on WeedsGalore,method_paper,uses_dataset_experimentally,WeedsGalore,crops;weeds,semantic_segmentation,RGB;UAV,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,
TA_R0024,doi:10.1016/j.atech.2026.101875,doi:10.1016/j.atech.2026.101875,24,Unveiling the hidden: Early detection of invasive vegetation in crops with UAV multispectral imaging,2026,Henry O. Velesaca; Andrea Mero; Héctor Villegas; Ángel D. Sappa,Smart Agricultural Technology,10.1016/j.atech.2026.101875,,,P010,forward_citation,no,include,high,I05;I06,UAV multispectral early detection of invasive weeds; RGB-NIR fusion,method_paper,uses_dataset_experimentally,,weeds;invasive,object_detection,RGB;NIR;multispectral;UAV,no,no,no,yes,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,
TA_R0025,doi:10.15625/vap.2026.0019,doi:10.15625/vap.2026.0019,25,A Preliminary Study on U-Net for Crop Monitoring Using Low-Altitude Drone Imagery,2025,Pham Manh Thang; Hoang-Vu Truong; Hoang Van Manh; Do Nam; D. Viet,"Proceedings of the 8th International Conference on Engineering Mechanics and Automation ICEMA 2025 20th Anniversary of the Faculty of Engineering Mechanics and Automation, University of Engineering and Technology, Vietnam National University, Hanoi",10.15625/vap.2026.0019,,,P010,forward_citation,no,include,medium,I05,U-Net variants for weed/crop/soil segmentation from multispectral UAV,method_paper,uses_dataset_experimentally,,crops;weeds,semantic_segmentation,multispectral;UAV,yes,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,
TA_R0026,doi:10.1109/cict67193.2025.11399080,doi:10.1109/cict67193.2025.11399080,26,"AgriSeg: A Comprehensive Study on Semantic Segmentation for Leaf Disease, Fruit, and Crop-Weed Detection",2025,Udaybhan Rathore; Rupesh Kumar; Amit Shakya; Shruti S. Phutke; Lalit Sharma,Conference Information and Communication Technology,10.1109/cict67193.2025.11399080,,,P011,forward_citation,no,include,medium,I05,"Comprehensive study on semantic segmentation for leaf disease, fruit, crop-weed",method_paper,uses_dataset_experimentally,,general_agriculture,semantic_segmentation;instance_segmentation;object_detection,RGB,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,
TA_R0027,doi:10.1109/aict67988.2025.11268618,doi:10.1109/aict67988.2025.11268618,27,Residual-Enhanced YOLO with Motion-Blur Augmentation for UAV-Based Weed Detection,2025,Jamil Ahmad; Sara Mahmoud; Mohamed Mahmoud; Lama Elfateh; Mustaqeem Khan,Advanced Industrial Conference on Telecommunications,10.1109/aict67988.2025.11268618,,,P010,forward_citation,no,include,high,I05;I07,YOLO with motion-blur augmentation for UAV weed detection; robustness to blur,method_paper,uses_dataset_experimentally,,weeds,object_detection,RGB;UAV,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,
TA_R0028,doi:10.1016/j.biosystemseng.2025.104147,doi:10.1016/j.biosystemseng.2025.104147,28,3D plant segmentation: Comparing a 2D-to-3D segmentation method with state-of-the-art 3D segmentation algorithms,2025,Bart M. van Marrewijk; Tim van Daalen; Bolai Xin; E. V. van Henten; G. Polder; Gert Kootstra,Biosystems Engineering,10.1016/j.biosystemseng.2025.104147,,,P009,backward_reference; forward_citation,no,include,high,I05;I06,2D-to-3D vs 3D segmentation for plant point clouds; phenotyping; TomatoWUR,method_paper,uses_dataset_experimentally,TomatoWUR,tomato;phenotyping,semantic_segmentation;instance_segmentation,3D;point_cloud;RGB,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,
TA_R0029,doi:10.47852/bonviewaia62028867,doi:10.47852/bonviewaia62028867,29,Comprehensive Review of Artificial Intelligence and Edge Computing for Precision Weed Control,2026,Adeayo Adewumi; D. Saraswat,Artificial Intelligence and Applications,10.47852/bonviewaia62028867,,,P012,forward_citation,no,include,high,I10,Comprehensive review of AI and edge computing for precision weed control,survey_or_review,no_dataset_relationship,,weeds,classification;detection,RGB,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,
TA_R0030,doi:10.3389/fpls.2026.1874446,doi:10.3389/fpls.2026.1874446,30,Hierarchical vision mamba U-net for farmland semantic segmentation from remote sensing imagery,2026,Jing Zhang; Ting Zhang; Guohong Qi,Frontiers in Plant Science,10.3389/fpls.2026.1874446,,,P007,forward_citation,no,include,high,I05,Vision Mamba U-Net for farmland semantic segmentation from remote sensing,method_paper,uses_dataset_experimentally,,farmland,semantic_segmentation,remote_sensing;RGB,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,
TA_R0031,doi:10.3390/agronomy15081954,doi:10.3390/agronomy15081954,31,"Applications, Trends, and Challenges of Precision Weed Control Technologies Based on Deep Learning and Machine Vision",2025,Xingyue Gao; Jianmin Gao; Waqar Qureshi,Agronomy,10.3390/agronomy15081954,,,P010,forward_citation,no,include,high,I10,Review of deep learning and machine vision for precision weed control,survey_or_review,no_dataset_relationship,,weeds,detection;segmentation;classification,RGB;multispectral;UAV,yes,no,no,no,yes,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,
TA_R0032,doi:10.1109/incet64471.2025.11140034,doi:10.1109/incet64471.2025.11140034,32,An Efficient Weed Detection Model using RCNN and YOLO Algorithms,2025,G. Chamundeswari; Pardha Saradhi Chirumamilla; P. Srilatha; Raja Rajeswari Kalidindi; Peluru Janardhana Rao; S. Sushma,2025 6th International Conference for Emerging Technology (INCET),10.1109/incet64471.2025.11140034,,,P012,forward_citation,no,include,medium,I05,RCNN+YOLO weed detection; small custom sesame dataset,method_paper,uses_dataset_experimentally,,sesame;weeds,object_detection;classification,RGB,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,
TA_R0033,doi:10.3389/fpls.2024.1356260,doi:10.3389/fpls.2024.1356260,33,"Revolutionizing agriculture with artificial intelligence: plant disease detection methods, applications, and their limitations",2024,Abbas Jafar; Nabila Bibi; Rizwan Ali Naqvi; Abolghasem Sadeghi‐Niaraki; Daesik Jeong,Frontiers in Plant Science,10.3389/fpls.2024.1356260,,,P011,backward_reference,no,include,high,I10;I05,"Review of AI plant disease detection methods, applications, limitations",survey_or_review,no_dataset_relationship,,plant_diseases,classification;detection;segmentation,RGB,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,
TA_R0034,doi:10.1371/journal.pone.0256340,doi:10.1371/journal.pone.0256340,34,Pheno4D: A spatio-temporal dataset of maize and tomato plant point clouds for phenotyping and advanced plant analysis,2021,David Schunck; Federico Magistri; Radu Alexandru Roşu; André Cornelißen; Nived Chebrolu; Stefan Paulus; Jens Léon; Sven Behnke; Cyrill Stachniss; Heiner Kuhlmann; Lasse Klingbeil,PLoS ONE,10.1371/journal.pone.0256340,,,P006; P009; P013,backward_reference,no,include,high,I01,Pheno4D spatio-temporal maize/tomato point cloud dataset for phenotyping,dataset_paper,introduces_dataset,Pheno4D,maize;tomato;phenotyping,semantic_segmentation;instance_segmentation,3D;point_cloud;multitemporal,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,
